epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,117.741,1.62776,4.29711,1.75559,0.22338,0.1963,0.12286,0.06383,1.64775,2.98207,2.0051,0.000237131,0.000237131,0.000237131
2,240.051,1.58331,3.34693,1.72188,0.38596,0.26959,0.21554,0.11391,1.64066,2.6964,2.00832,0.000470428,0.000470428,0.000470428
3,360.036,1.5932,2.89451,1.7361,0.18608,0.21742,0.15182,0.07387,1.83684,2.90713,2.09556,0.000699011,0.000699011,0.000699011
4,475.422,1.56977,2.55245,1.71074,0.29288,0.28839,0.23572,0.12364,1.69897,2.59899,2.04625,0.000692794,0.000692794,0.000692794
5,592.841,1.54396,2.39923,1.71459,0.28441,0.27059,0.24223,0.13263,1.67644,2.6864,1.99761,0.000685726,0.000685726,0.000685726
6,712.856,1.50769,2.24227,1.66436,0.28772,0.28279,0.23354,0.13204,1.70446,2.80572,2.02668,0.000678657,0.000678657,0.000678657
7,832.237,1.48019,2.16303,1.65415,0.31288,0.30834,0.26081,0.14862,1.66306,2.65027,1.98385,0.000671588,0.000671588,0.000671588
8,954.03,1.45298,2.08513,1.63282,0.37374,0.33761,0.31069,0.18295,1.62273,2.42822,1.97805,0.00066452,0.00066452,0.00066452
9,1078.75,1.42708,2.02988,1.60824,0.37591,0.35647,0.32847,0.20032,1.53885,2.27445,1.89392,0.000657451,0.000657451,0.000657451
10,1208.83,1.40446,1.96203,1.59214,0.38563,0.30254,0.29289,0.16765,1.62723,2.46356,1.93585,0.000650383,0.000650383,0.000650383
11,1332.62,1.40074,1.92202,1.57589,0.41791,0.39684,0.35979,0.21116,1.54783,2.1889,1.89224,0.000643314,0.000643314,0.000643314
12,1457.57,1.38196,1.85821,1.57205,0.50352,0.34956,0.38832,0.23711,1.54852,2.19431,1.90432,0.000636245,0.000636245,0.000636245
13,1575.96,1.36616,1.8448,1.55881,0.42701,0.34763,0.35125,0.21834,1.52333,2.3171,1.85515,0.000629177,0.000629177,0.000629177
14,107.836,1.35249,1.81536,1.53822,0.38912,0.37036,0.34554,0.21363,1.4887,2.34342,1.84321,0.000622108,0.000622108,0.000622108
15,223.502,1.33873,1.76852,1.52767,0.41774,0.33381,0.34439,0.21163,1.52262,2.22921,1.85321,0.00061504,0.00061504,0.00061504
16,333.855,1.31874,1.73429,1.51899,0.47325,0.3651,0.37234,0.22943,1.51197,2.22528,1.84613,0.000607971,0.000607971,0.000607971
17,450.275,1.30856,1.69028,1.50429,0.41592,0.35791,0.35025,0.21502,1.52025,2.16692,1.85189,0.000600902,0.000600902,0.000600902
18,566.167,1.29894,1.68311,1.50664,0.41199,0.30792,0.30666,0.18651,1.60076,2.55391,1.94023,0.000593834,0.000593834,0.000593834
19,675.197,1.28756,1.62393,1.48058,0.40745,0.36426,0.34986,0.21808,1.50034,2.47225,1.85769,0.000586765,0.000586765,0.000586765
20,792.24,1.28346,1.61673,1.48648,0.419,0.34155,0.33187,0.19713,1.58788,2.34466,1.9197,0.000579697,0.000579697,0.000579697
21,912.195,1.26674,1.58906,1.47594,0.4283,0.39593,0.38608,0.24182,1.496,2.18873,1.83127,0.000572628,0.000572628,0.000572628
22,1040.78,1.24379,1.54977,1.45266,0.49544,0.40828,0.41466,0.2641,1.45462,2.10998,1.7977,0.000565559,0.000565559,0.000565559
23,1166.72,1.23534,1.52886,1.4505,0.42905,0.396,0.38175,0.23099,1.54194,2.15883,1.87295,0.000558491,0.000558491,0.000558491
24,1276.82,1.23505,1.51122,1.43832,0.47072,0.40913,0.41824,0.26939,1.42034,2.04646,1.78768,0.000551422,0.000551422,0.000551422
25,1387.44,1.22749,1.48275,1.44084,0.50513,0.3845,0.39749,0.25318,1.48278,2.17863,1.84536,0.000544354,0.000544354,0.000544354
26,1491.76,1.2163,1.47963,1.43318,0.49529,0.37825,0.39908,0.2554,1.46134,2.12004,1.83053,0.000537285,0.000537285,0.000537285
27,1603.73,1.22667,1.48349,1.44153,0.47663,0.3697,0.37642,0.23224,1.53248,2.16676,1.86454,0.000530216,0.000530216,0.000530216
28,1711.86,1.22997,1.49203,1.44411,0.46397,0.39639,0.40373,0.25653,1.46261,2.10594,1.81309,0.000523148,0.000523148,0.000523148
29,1815.3,1.21894,1.46103,1.43187,0.53257,0.42475,0.44547,0.28231,1.42016,1.94092,1.78669,0.000516079,0.000516079,0.000516079
30,1918.06,1.21852,1.45582,1.43819,0.48056,0.39637,0.40592,0.25497,1.47665,2.13582,1.81927,0.000509011,0.000509011,0.000509011
31,2013.96,1.20615,1.4374,1.41706,0.48164,0.43055,0.43084,0.27816,1.42118,1.99904,1.7788,0.000501942,0.000501942,0.000501942
32,2114.93,1.20478,1.41865,1.40836,0.49649,0.39214,0.40305,0.25713,1.4573,2.14064,1.7921,0.000494873,0.000494873,0.000494873
33,2213.87,1.18496,1.38533,1.40137,0.45249,0.41714,0.39686,0.24812,1.49885,2.05414,1.832,0.000487805,0.000487805,0.000487805
34,2309.64,1.17932,1.38032,1.39228,0.45592,0.40903,0.39194,0.24592,1.46263,2.08562,1.79189,0.000480736,0.000480736,0.000480736
35,2412.37,1.18106,1.36149,1.38736,0.48107,0.41957,0.4237,0.26838,1.47581,2.05999,1.80818,0.000473668,0.000473668,0.000473668
36,2514.7,1.16161,1.34137,1.38757,0.51024,0.39058,0.40938,0.25849,1.45381,2.12471,1.80137,0.000466599,0.000466599,0.000466599
37,2610.83,1.18016,1.34317,1.38948,0.54122,0.38002,0.41301,0.26833,1.43907,2.09156,1.79112,0.00045953,0.00045953,0.00045953
38,2715.8,1.15301,1.30437,1.36629,0.50195,0.39091,0.40915,0.26324,1.43973,2.15758,1.78239,0.000452462,0.000452462,0.000452462
